!date	u10	v10	airp	airt	rhum	cloud	swr	precip
1898-12-31 00:00:00	2.095	-2.381	99930	3.243	77.49	0.6869	31.15	1.359e-08
1899-01-01 00:00:00	-3.619	2.14	98390	2.456	94.58	1	9.069	2.242e-07
1899-01-02 00:00:00	-3.058	0.8132	99360	1.627	81.75	0.6414	33.65	0
1899-01-03 00:00:00	-3.708	4.106	99670	2.235	86.62	0.9239	20.58	8.768e-08
1899-01-04 00:00:00	2.076	3.719	97650	7.237	84.21	0.8929	22.14	4.701e-07
1899-01-05 00:00:00	5.633	1.765	98480	7.032	79.6	0.9671	18.31	2.897e-08
1899-01-06 00:00:00	1.995	0.7632	98110	5.753	86.11	1	10.12	1.692e-07
1899-01-07 00:00:00	1.239	1.827	98420	5.259	84.19	0.7591	30.07	1.429e-08
1899-01-08 00:00:00	0.8088	2.135	98620	4.079	88.03	0.6583	35.07	9.435e-09
1899-01-09 00:00:00	1.869	2.9	98650	6.926	82.95	1	16.85	4.278e-08
1899-01-10 00:00:00	0.6929	3.097	99120	7.059	86.48	1	10.35	4.513e-08
1899-01-11 00:00:00	3.452	1.784	99570	6.547	82.08	0.6641	36.19	5.562e-09
1899-01-12 00:00:00	5.828	1.554	99640	6.871	81.92	0.769	31.69	6.546e-08
1899-01-13 00:00:00	3.878	-1.369	99800	6.155	79.56	0.8446	28.18	3.36e-08
1899-01-14 00:00:00	2.704	-3.323	99860	1.96	77.01	0.9719	20.93	5.453e-09
1899-01-15 00:00:00	2.257	-2.141	99270	2.071	81.54	1	18.11	2.423e-08
1899-01-16 00:00:00	0.6007	-2.833	98970	2.911	82.9	0.6319	41.29	1.813e-08
1899-01-17 00:00:00	-1.82	1.449	98910	1.762	89.64	0.6703	40.18	0
1899-01-18 00:00:00	-2.97	2.038	98350	3.154	93.85	1	13.74	6.169e-08
1899-01-19 00:00:00	1.739	-0.1655	99430	4.201	84.23	0.8035	33.96	6.904e-08
1899-01-20 00:00:00	1.3	5.621	99980	6.667	87.74	1	20.4	1.689e-07
1899-01-21 00:00:00	4.07	0.6266	100700	5.456	78.09	0.681	42.39	0
1899-01-22 00:00:00	0.7304	4.923	101400	7.437	86.8	1	16.88	0
1899-01-23 00:00:00	-0.4929	6.27	101600	8.918	89.7	1	16.78	0
1899-01-24 00:00:00	-0.05626	7.265	101800	9.464	87.8	1	16.16	1.281e-08
1899-01-25 00:00:00	-0.1103	8.758	101900	7.583	81.97	0.7086	43.63	0
1899-01-26 00:00:00	-1.256	6.39	102100	6.681	83.33	0.6386	48.66	0
1899-01-27 00:00:00	-3.463	6.497	101500	6.364	88.29	0.9511	27.76	0
1899-01-28 00:00:00	0.886	3.564	101200	8.322	85.59	0.7511	43.3	4.018e-08
1899-01-29 00:00:00	-0.06899	4.619	101100	8.989	90.11	1	11.2	1.244e-07
1899-01-30 00:00:00	1.123	5.355	101300	11.07	91.22	1	16.47	1.73e-08
1899-01-31 00:00:00	2.57	3.823	101400	10.78	90.41	0.9629	28.49	1.598e-08
1899-02-01 00:00:00	1.419	7.091	101400	11.12	87.59	0.9991	25.73	0
1899-02-02 00:00:00	2.3	7.839	101400	10.64	86.08	0.9982	26.46	9.311e-09
1899-02-03 00:00:00	2.73	4.883	101700	10.72	88.35	0.981	28.64	2.148e-08
1899-02-04 00:00:00	2.88	4.998	101900	10.76	87.58	0.9504	33.13	9.349e-09
1899-02-05 00:00:00	1.719	5.458	101800	9.157	88.38	1	25.69	0
1899-02-06 00:00:00	1.598	0.3648	102000	8.637	81.39	0.7908	50.48	0
1899-02-07 00:00:00	-1.645	1.975	102600	6.443	89.1	0.7646	54.09	0
1899-02-08 00:00:00	-0.5379	4.048	102000	7.265	89.98	0.8876	43.35	0
1899-02-09 00:00:00	0.1902	5.613	100900	7.396	86.86	0.9733	34.94	2.085e-08
1899-02-10 00:00:00	1.132	3.506	100500	8.232	86.83	0.7254	60.94	2.541e-08
1899-02-11 00:00:00	-0.1935	6.699	99530	7.971	88.91	0.8691	48.15	9.244e-08
1899-02-12 00:00:00	1.53	3.571	98420	7.224	85.22	1	26.52	1.859e-07
1899-02-13 00:00:00	-1.502	1.76	97970	4.816	78.8	0.5664	79.57	0
1899-02-14 00:00:00	-2.666	5.414	96660	6.719	79.65	0.8863	49.91	9.463e-08
1899-02-15 00:00:00	-2.308	2.718	97390	5.278	87.02	0.9555	42.36	4.484e-08
1899-02-16 00:00:00	-1.777	1.508	97810	6.112	84.43	0.7987	62.17	1.022e-07
1899-02-17 00:00:00	0.7542	1.95	99040	5.773	84.38	1	32.6	4.193e-08
1899-02-18 00:00:00	-5.891	1.83	99590	4.962	81.87	0.769	68.47	4.491e-08
1899-02-19 00:00:00	-1.526	4.538	99350	7.117	77.19	0.7421	72.55	1.208e-07
1899-02-20 00:00:00	-1.391	2.868	100100	6.193	78.08	0.988	42.24	0
1899-02-21 00:00:00	-0.1302	3.885	100500	7.651	81.35	0.7631	72.71	4.192e-08
1899-02-22 00:00:00	1.537	4.538	99830	9.476	89.6	1	21.87	3.25e-07
1899-02-23 00:00:00	2.794	2.457	99500	10.26	91.52	1	22.41	1.631e-07
1899-02-24 00:00:00	4.534	0.7555	100500	8.731	82.21	0.7069	83.26	0
1899-02-25 00:00:00	1.685	2.045	100400	9.919	88.29	1	31.42	5.646e-08
1899-02-26 00:00:00	3.052	-1.216	100500	8.789	81.58	0.738	82.69	0
1899-02-27 00:00:00	5.679	-1.529	100800	7.754	77.9	0.728	86.07	8.662e-09
1899-02-28 00:00:00	5.22	0.691	100700	7.817	84.66	1	38.77	4.562e-08
1899-03-01 00:00:00	3.373	4.251	99900	8.339	86.56	0.8077	77.9	0
1899-03-02 00:00:00	3.055	2.051	98290	8.636	84.7	1	28	1.377e-07
1899-03-03 00:00:00	5.19	0.113	98890	4.683	71.87	0.6546	103.4	5.734e-08
1899-03-04 00:00:00	2.695	-2.113	99710	3.743	64.61	0.61	111.3	4.691e-09
1899-03-05 00:00:00	-0.7403	-3.001	101200	3.039	68.61	0.726	99.89	0
1899-03-06 00:00:00	1.59	2.594	101800	3.801	62.84	0.9642	61.33	0
1899-03-07 00:00:00	5.269	4.262	100600	8.001	86.9	1	23.43	1.45e-07
1899-03-08 00:00:00	5.455	3.54	100600	10.73	91.37	1	29.11	2.269e-08
1899-03-09 00:00:00	5.268	4.311	100900	10.29	87.68	0.978	59.66	4.93e-09
1899-03-10 00:00:00	1.204	4.532	100800	9.295	82.39	1	54.02	0
1899-03-11 00:00:00	0.06278	4.303	100200	11.22	90.95	1	51.95	2.753e-09
1899-03-12 00:00:00	3.633	3.601	100400	10.79	86	1	49.05	3.846e-08
1899-03-13 00:00:00	5.383	-0.4723	101300	7.05	71.21	0.7205	114.7	3.466e-08
1899-03-14 00:00:00	-0.1765	-0.2294	102400	6.565	68.55	0.5655	139.9	0
1899-03-15 00:00:00	-2.14	6.453	102200	5.527	74.43	0.6897	123.9	0
1899-03-16 00:00:00	-1.16	7.747	100700	7.814	85.42	1	35.47	2.325e-07
1899-03-17 00:00:00	1.257	6.688	99870	9.341	79.85	0.7874	108.8	1.945e-08
1899-03-18 00:00:00	3.423	1.693	99380	6.884	75.96	0.9653	73.82	1.35e-07
1899-03-19 00:00:00	3.735	4.899	99180	7.575	84.69	1	36.38	6.556e-08
1899-03-20 00:00:00	5.366	2.616	99100	9.56	79.74	0.8346	104.3	1.63e-08
1899-03-21 00:00:00	4.549	2.226	99590	7.388	72.28	0.73	128.1	2.943e-08
1899-03-22 00:00:00	3.619	3.242	99970	7.258	77.47	0.7738	121.1	5.408e-09
1899-03-23 00:00:00	0.3119	7.951	99280	8.032	83.6	1	48.94	1.811e-08
1899-03-24 00:00:00	-1.269	4.249	98530	8.465	90.33	1	45.75	2.563e-07
1899-03-25 00:00:00	2.986	-0.9521	98870	8.256	77.37	0.7589	128.9	1.102e-08
1899-03-26 00:00:00	-1.354	3.558	98720	6.653	78.81	0.7716	128.6	6.2e-08
1899-03-27 00:00:00	1.781	5.311	98260	8.234	73.9	0.8466	113.4	8.468e-08
1899-03-28 00:00:00	-0.7315	3.746	98220	7.857	74.95	0.787	128.7	2.411e-08
1899-03-29 00:00:00	-1.573	2.098	97580	8.06	74.92	0.9533	89.3	1.412e-08
1899-03-30 00:00:00	-0.01401	1.194	97180	8.632	81.97	0.7784	133.1	1.124e-07
1899-03-31 00:00:00	2.831	1.801	97720	8.19	73.95	0.7079	151	3.011e-08
1899-04-01 00:00:00	3.379	3.655	97160	8.659	81.58	0.9283	100.2	1.424e-07
1899-04-02 00:00:00	3.075	2.42	97490	8.576	74.26	0.8331	127.4	8.185e-08
1899-04-03 00:00:00	4.338	1.524	97940	6.516	70.17	0.8751	119.2	9.611e-08
1899-04-04 00:00:00	6.099	2.26	98180	7.163	74.54	0.9069	111.4	8.449e-08
1899-04-05 00:00:00	3.099	-1.725	98490	7.426	70.59	0.6962	166.2	5.282e-08
1899-04-06 00:00:00	0.04113	-4.956	99330	6.512	74.68	0.9207	110.3	2.641e-08
1899-04-07 00:00:00	0.3438	-4.914	100200	4.108	64.3	0.516	208.1	2.01e-08
1899-04-08 00:00:00	0.7502	0.6002	100200	4.658	69.7	0.6796	177.5	2.887e-08
1899-04-09 00:00:00	5.79	-0.4636	99680	5.974	68.4	0.9389	109.3	3.95e-08
1899-04-10 00:00:00	2.155	1.626	100100	6.769	67.84	0.7832	155.4	4.219e-08
1899-04-11 00:00:00	4.29	2.856	100400	10.1	84.35	0.7965	150.2	2.553e-08
1899-04-12 00:00:00	0.3317	6.582	100500	9.858	83.97	0.8355	141.4	0
1899-04-13 00:00:00	0.678	6.774	99520	11.33	85.66	1	66.49	2.251e-07
1899-04-14 00:00:00	1.841	5.036	98620	10.95	90.38	1	67.15	4.96e-08
1899-04-15 00:00:00	2.345	6.005	97810	8.963	77.13	0.8008	157	5.739e-08
1899-04-16 00:00:00	0.4964	3.216	97300	8.096	79.27	1	84.5	2.205e-08
1899-04-17 00:00:00	2.049	-4.064	97630	8.044	80.42	0.8255	153.1	9.706e-08
1899-04-18 00:00:00	3.133	-7.108	99710	5.231	70.88	0.5808	219.8	2.352e-08
1899-04-19 00:00:00	-0.9101	2.796	100100	4.705	75.84	0.7773	172.3	4.433e-09
1899-04-20 00:00:00	1.622	3.434	99490	8.529	88.72	1	60.48	6.459e-08
1899-04-21 00:00:00	5.099	1.63	100500	7.371	69.31	0.7176	191.5	9.883e-09
1899-04-22 00:00:00	6.141	2.102	99910	8.292	79.65	0.9313	125.5	1.075e-07
1899-04-23 00:00:00	4.479	-1.293	100800	6.889	73.81	0.7988	171.2	1.656e-08
1899-04-24 00:00:00	4.294	-1.49	100900	9.01	90.52	0.9705	112.5	6.305e-08
1899-04-25 00:00:00	2.47	-0.82	101100	8.728	90.51	1	83.12	1.081e-08
1899-04-26 00:00:00	5.513	-2.753	100300	8.497	83.64	0.8188	167.5	2.217e-08
1899-04-27 00:00:00	-2.384	-6.614	100600	5.24	77.55	0.6124	229.5	2.237e-08
1899-04-28 00:00:00	-1.193	-2.068	100400	3.702	66.15	0.8623	159.5	3.304e-09
1899-04-29 00:00:00	-3.525	0.1924	99100	3.658	67.99	0.809	179.9	9.422e-09
1899-04-30 00:00:00	-5.092	-1.87	98400	4.747	70.97	0.7301	205.5	0
1899-05-01 00:00:00	-4.661	-2.18	97700	7.036	87.36	1	72.55	4.657e-08
1899-05-02 00:00:00	-1.111	3.607	97650	9.621	78.19	0.8439	168.3	6.19e-08
1899-05-03 00:00:00	1.385	3.598	98120	9.847	79.25	0.7327	205.2	3.475e-08
1899-05-04 00:00:00	-1.356	-0.3572	98170	8.923	88.27	1	77.17	1.222e-07
1899-05-05 00:00:00	-0.7428	5.202	98290	12.14	83.14	0.8356	172.6	7.351e-08
1899-05-06 00:00:00	2.59	0.7385	99830	9.524	78.64	0.8049	186.7	1.462e-08
1899-05-07 00:00:00	-0.3788	0.1586	100800	8.855	73.01	0.6323	241.8	0
1899-05-08 00:00:00	-1.232	-2.079	100700	10.45	70.37	0.7381	211.6	0
1899-05-09 00:00:00	-1.355	-3.566	99920	10.12	86.35	1	87.09	2.915e-08
1899-05-10 00:00:00	-2.898	-0.7634	99200	14.68	77.75	0.8421	174.8	3.92e-09
1899-05-11 00:00:00	-3.072	-0.1877	98810	15.59	73.6	0.5405	264.2	4.364e-08
1899-05-12 00:00:00	-2.174	0.6207	98500	15.43	84.02	0.7336	211.3	1.909e-07
1899-05-13 00:00:00	-3.294	-0.2014	98920	13.34	78.05	1	98.39	2.615e-08
1899-05-14 00:00:00	-5.358	-2.045	99630	11.51	64.63	0.4341	298.2	0
1899-05-15 00:00:00	-3.328	-1.17	99860	10.64	61.07	0.3623	314.1	0
1899-05-16 00:00:00	-0.9724	-2.097	99700	9.987	63.92	0.5326	281.5	0
1899-05-17 00:00:00	1.375	-3.281	99420	6.955	73.01	1	104.8	7.287e-09
1899-05-18 00:00:00	0.546	-3.515	99240	6.712	63.11	0.7011	239.4	5.275e-09
1899-05-19 00:00:00	-2.753	-1.105	98810	7.362	58.51	0.5153	292.8	0
1899-05-20 00:00:00	-2.688	-6.826	97580	6.632	79.49	1	80.8	4.656e-08
1899-05-21 00:00:00	4.195	-5.441	98360	7.677	66.69	0.6904	244.9	2.064e-08
1899-05-22 00:00:00	2.118	-3.134	99790	7.089	67.04	0.605	271.9	4.179e-08
1899-05-23 00:00:00	0.04776	-3.073	100600	6.626	65.01	0.5426	290.4	3.473e-09
1899-05-24 00:00:00	-0.6557	-2.174	100900	7.414	59.5	0.5057	300.9	0
1899-05-25 00:00:00	-0.02478	-1.96	100400	8.505	55.85	0.4249	319.6	0
1899-05-26 00:00:00	-1.218	0.751	99950	11.24	57.11	0.6111	272.9	0
1899-05-27 00:00:00	-1.461	1	100200	13.73	64.55	0.8564	186.6	0
1899-05-28 00:00:00	-1.457	-2.146	100400	15.11	57.41	0.5054	298.8	0
1899-05-29 00:00:00	-2.424	-5.199	99980	12.4	67.77	1	95.5	0
1899-05-30 00:00:00	-2.651	-3.117	99720	12.72	78	1	72.92	0
1899-05-31 00:00:00	-2.708	-3.281	99800	14.43	72.32	0.9816	133.6	0
1899-06-01 00:00:00	-3.611	-3.456	99800	13.71	56.37	0.4022	326.3	0
1899-06-02 00:00:00	-0.7192	-3.19	99770	11.28	65.49	0.4643	314.5	0
1899-06-03 00:00:00	0.2139	-3.159	99470	9.683	74.44	0.8772	183.1	1.666e-08
1899-06-04 00:00:00	-0.9437	-4.868	99510	9.351	72.04	0.6895	254.3	6.255e-09
1899-06-05 00:00:00	-0.2253	-3.639	99480	9.012	65.63	0.6185	278.6	0
1899-06-06 00:00:00	0.374	-2.777	99450	9.357	64.81	0.6112	281.2	0
1899-06-07 00:00:00	1.322	-1.843	99560	9.754	65.84	0.5796	290.3	0
1899-06-08 00:00:00	-0.2715	1.543	99520	10.9	66.09	0.5954	285.2	0
1899-06-09 00:00:00	-3.655	3.299	98810	11.69	88.16	1	81.03	1.261e-07
1899-06-10 00:00:00	0.02697	2.027	98680	12.41	81.28	0.8069	211.8	6.446e-08
1899-06-11 00:00:00	2.488	-0.3966	99280	11.57	83.73	0.8132	210	4.543e-08
1899-06-12 00:00:00	1.578	-0.6458	99730	11.79	79.82	0.8128	210.8	1.084e-09
1899-06-13 00:00:00	1.233	-0.9824	1e+05	12.99	75.81	0.6806	258.1	0
1899-06-14 00:00:00	1.639	-0.2356	99750	14.27	74.46	0.6884	254.7	0
1899-06-15 00:00:00	2.263	-1.471	99970	13.87	83.39	0.9341	158.5	2.394e-08
1899-06-16 00:00:00	1.146	-2.442	100600	12.15	71.9	0.7541	234.9	0
1899-06-17 00:00:00	-0.4106	-2.96	100800	12.48	69.03	0.5451	301.1	0
1899-06-18 00:00:00	-1.529	-2.815	100800	13.48	70.62	0.5725	292.2	0
1899-06-19 00:00:00	-2.24	-2.39	100500	14.21	73.62	0.7888	220	4.71e-10
1899-06-20 00:00:00	-2.826	-1.36	99890	14.02	82.12	1	82.15	7.413e-08
1899-06-21 00:00:00	-0.4068	1.849	99290	15.02	79.79	0.7803	221.1	5.599e-08
1899-06-22 00:00:00	0.597	2.67	98900	13.91	82.97	0.8748	184.3	5.378e-08
1899-06-23 00:00:00	1.607	1.915	98680	13.24	78.27	0.7958	217.2	9.392e-08
1899-06-24 00:00:00	1.872	2.374	98920	12.12	76.5	0.7746	226.5	3.01e-08
1899-06-25 00:00:00	-1.499	2.162	98950	12.31	90.07	1	100.3	6.269e-08
1899-06-26 00:00:00	0.3431	1.456	98570	14.5	82.75	0.8979	173.7	9.502e-08
1899-06-27 00:00:00	1.964	0.7975	98700	13.9	82.8	0.8744	183.9	3.062e-08
1899-06-28 00:00:00	3.056	-1.923	98850	14.4	84.85	0.8539	191.4	1.468e-07
1899-06-29 00:00:00	2.078	-1.444	99270	12.64	75.68	0.7662	228.2	1.761e-09
1899-06-30 00:00:00	-2.338	0.6333	98660	12.58	79.73	0.8721	185.8	1.275e-07
1899-07-01 00:00:00	-2.546	-1.388	97860	14.03	85.23	0.9538	148.2	1.946e-07
1899-07-02 00:00:00	-1.166	-2.945	98040	13.45	87.25	0.9986	127.6	1.189e-07
1899-07-03 00:00:00	-2.392	-1.055	98360	14.29	81.16	0.7697	222.8	9.115e-08
1899-07-04 00:00:00	-2.345	0.2867	98110	14.18	87.5	0.9891	130.4	1.759e-07
1899-07-05 00:00:00	3.091	-2.507	98440	12.43	92.68	1	66.83	7.167e-08
1899-07-06 00:00:00	5.485	-1.303	99740	10.43	72.82	0.7891	218.2	9.252e-09
1899-07-07 00:00:00	-0.595	3.257	99710	10.87	94.09	1	65.53	6.303e-08
1899-07-08 00:00:00	0.6626	3.156	99530	14.08	81.65	0.8562	186.9	3.24e-08
1899-07-09 00:00:00	1.297	3.991	98720	15.04	92.62	1	61.1	1.613e-07
1899-07-10 00:00:00	3.767	2.513	99600	15.33	79.42	0.7651	219.2	1.25e-09
1899-07-11 00:00:00	2.186	3.067	100700	14.09	75.83	0.6905	245.6	0
1899-07-12 00:00:00	0.8273	1.325	101000	13.87	75.01	0.8663	182.1	0
1899-07-13 00:00:00	-2.363	1.883	100400	14.86	87.52	1	77.5	5.467e-08
1899-07-14 00:00:00	1.635	3.892	99790	16.41	85.42	1	119.9	2.952e-09
1899-07-15 00:00:00	3.354	1.268	100400	13.68	73.25	0.618	265.2	0
1899-07-16 00:00:00	2.08	1.644	100200	12.58	77.72	0.804	204	3.778e-08
1899-07-17 00:00:00	2.473	-1.341	100100	12.56	79.54	0.7475	222.9	4.509e-08
1899-07-18 00:00:00	2.402	-1.715	100700	11.25	73.75	0.7475	224.2	1.206e-09
1899-07-19 00:00:00	1.045	2.31	100800	10.84	91.26	1	77.77	1.175e-08
1899-07-20 00:00:00	1.009	-2.646	100900	13.83	78.43	0.7447	220.2	0
1899-07-21 00:00:00	0.1692	1.966	100700	12.44	86.78	1	104.5	1.626e-08
1899-07-22 00:00:00	2.306	-2.014	100100	14.73	79.21	0.7379	219.5	0
1899-07-23 00:00:00	1.868	1.471	100300	12.69	76.49	0.7894	203.6	0
1899-07-24 00:00:00	4.245	3.59	99560	14.26	78.9	0.8344	184.8	2.84e-08
1899-07-25 00:00:00	5.916	0.5101	99160	12.37	84.47	0.8542	177.3	1.119e-07
1899-07-26 00:00:00	2.335	-4.875	99400	11.6	81.29	0.8046	195.4	3.857e-08
1899-07-27 00:00:00	1.074	-4.161	100200	10.83	68.27	0.6861	236	0
1899-07-28 00:00:00	0.7613	-2.29	100700	10.71	66.69	0.7334	220.3	0
1899-07-29 00:00:00	1.414	-0.4574	100400	12.37	81.47	0.8858	162.2	5.572e-08
1899-07-30 00:00:00	0.6003	1.239	99590	13.01	83.47	0.8085	188.4	9.951e-08
1899-07-31 00:00:00	-1.624	-0.2928	99220	14.18	83.59	0.8042	187.7	4.272e-08
1899-08-01 00:00:00	1.155	-2.28	99210	12.69	76.62	0.7707	200.1	6.804e-09
1899-08-02 00:00:00	2.355	-0.908	98790	11.08	84.99	0.9707	125.6	1.175e-08
1899-08-03 00:00:00	2.731	-0.1939	98270	13.09	84.43	0.7655	197.7	5.235e-08
1899-08-04 00:00:00	1.41	0.8421	98350	12.84	81.08	0.7451	203.5	1.23e-08
1899-08-05 00:00:00	1.147	-0.915	98790	12.86	77.73	0.6555	228.6	1.315e-09
1899-08-06 00:00:00	2.591	0.005756	99250	13.49	82.92	0.7587	195.7	1.514e-08
1899-08-07 00:00:00	2.359	0.8352	99430	12.87	76.75	0.6951	214.7	4.327e-08
1899-08-08 00:00:00	3.635	0.9797	99380	12.72	76.29	0.701	211.7	4.726e-08
1899-08-09 00:00:00	3.486	2.891	99340	13.13	77.88	0.7739	188	4.261e-08
1899-08-10 00:00:00	4.364	1.978	99210	12.77	78.01	0.7407	196.8	6.339e-08
1899-08-11 00:00:00	-2.129	3.285	98920	12.07	90.77	0.9828	112.1	2.435e-07
1899-08-12 00:00:00	0.7052	6.242	97440	14.46	78.96	0.768	184.1	6.794e-08
1899-08-13 00:00:00	0.5562	6.87	97210	12.84	90.58	1	85.06	5.657e-08
1899-08-14 00:00:00	3.814	2.864	97610	13.42	86.02	0.7973	170.9	8.421e-08
1899-08-15 00:00:00	1.955	3.341	98400	13.07	81.7	0.786	173.8	4.99e-08
1899-08-16 00:00:00	4.119	7.032	97920	13.41	81.39	0.8624	148.6	1.163e-07
1899-08-17 00:00:00	6.492	3.216	98120	12.02	87.14	1	93.88	2.011e-07
1899-08-18 00:00:00	4.247	0.8974	98620	12.42	83.91	0.8349	155	1.385e-07
1899-08-19 00:00:00	2.167	-0.8426	98990	11.7	80.33	0.8439	151.8	5.462e-08
1899-08-20 00:00:00	1.748	1.492	99400	11.02	75.15	0.6922	194.1	2.256e-08
1899-08-21 00:00:00	-3.876	3.062	98060	11.82	92.92	1	43.65	3.604e-07
1899-08-22 00:00:00	2.67	-1.803	97300	12.55	95.1	1	43.45	7.864e-08
1899-08-23 00:00:00	5.394	-1.745	98510	11.55	76.4	0.7006	186.2	2.379e-08
1899-08-24 00:00:00	2.325	0.4059	98880	10.89	77.5	0.6992	185.1	1.502e-08
1899-08-25 00:00:00	0.6473	-0.3788	98010	11.22	92.21	1	33.63	3.17e-07
1899-08-26 00:00:00	3.543	2.464	99070	11.93	82.62	0.8024	153.4	7.373e-08
1899-08-27 00:00:00	3.368	2.656	98900	12.58	82.27	0.7538	164.3	8.274e-08
1899-08-28 00:00:00	0.001765	0.8633	98950	11.28	84.67	0.9327	112.5	1.668e-07
1899-08-29 00:00:00	-0.7752	-6.743	97930	10.69	93.28	1	33.82	5.635e-07
1899-08-30 00:00:00	3.888	-7.533	97970	10.53	86.6	1	56.71	1.575e-07
1899-08-31 00:00:00	3.717	-1.056	98470	10.81	72.19	0.7215	167.7	0
1899-09-01 00:00:00	0.7516	-0.142	98360	10.61	88.58	1	77.25	4.374e-08
1899-09-02 00:00:00	2.639	0.849	98800	11.03	80.28	0.7381	158.9	1.659e-08
1899-09-03 00:00:00	2.172	0.6312	99140	11.2	82.57	0.7725	148.4	2.144e-08
1899-09-04 00:00:00	2.601	-0.957	99670	11.19	82.89	0.7886	142.7	9.697e-09
1899-09-05 00:00:00	0.5736	1.91	99920	10.52	91.11	1	75.75	4.474e-09
1899-09-06 00:00:00	2.681	-0.9995	99870	12.07	78.41	0.8189	131.8	1.652e-08
1899-09-07 00:00:00	0.7616	2.285	1e+05	11.21	73.65	0.6551	167.6	0
1899-09-08 00:00:00	-0.7441	5.463	99030	12.97	91.51	1	35.72	3.504e-07
1899-09-09 00:00:00	1.932	3.204	99330	13.34	85.28	0.8158	126.1	1.381e-08
1899-09-10 00:00:00	3.216	2.44	100400	13.53	80.96	0.9407	93.4	1.198e-08
1899-09-11 00:00:00	1.427	2.294	101400	13.81	84.94	0.9659	84.07	0
1899-09-12 00:00:00	0.273	2.251	101700	13.44	80.37	1	69.69	0
1899-09-13 00:00:00	-1.407	2.542	101500	14.32	77.19	0.7584	130.9	0
1899-09-14 00:00:00	-1.267	3.748	101300	13.2	78.12	0.6741	146	0
1899-09-15 00:00:00	-1.238	4.532	100900	12.06	80.57	0.9691	79.84	1.183e-08
1899-09-16 00:00:00	0.328	3.19	100300	12.75	86.8	0.8991	95.09	1.152e-07
1899-09-17 00:00:00	-1.542	1.778	98740	10.98	93.52	1	35.82	4.884e-07
1899-09-18 00:00:00	3.676	-2.465	98300	10.93	82.83	0.8496	104.7	5.481e-08
1899-09-19 00:00:00	2.984	2.071	98310	11.19	79.62	0.7615	121.3	7.308e-08
1899-09-20 00:00:00	1.713	2.457	98230	10.45	80.56	0.7362	124.6	8.607e-08
1899-09-21 00:00:00	2.827	-0.2422	98820	10.46	78.01	0.7029	129	7.491e-09
1899-09-22 00:00:00	2.902	1.449	99800	11.51	84.95	0.736	120.1	1.959e-08
1899-09-23 00:00:00	1.932	0.3966	100500	11.87	83.6	0.7585	114.2	1.01e-08
1899-09-24 00:00:00	1.026	2.199	100600	10.97	82.25	0.8302	99.68	4.581e-09
1899-09-25 00:00:00	-0.2318	2.514	99850	11.56	96.75	1	29.75	2.308e-07
1899-09-26 00:00:00	1.115	-1.622	98990	11.92	88.59	0.9735	66.57	1.463e-07
1899-09-27 00:00:00	1.233	-0.5509	98970	8.838	80.35	0.7433	111.5	3.165e-08
1899-09-28 00:00:00	-2.33	-1.419	99410	8.8	83.83	0.7095	114.9	4.355e-08
1899-09-29 00:00:00	-1.862	-2.409	100300	8.22	72.87	0.6928	116.6	0
1899-09-30 00:00:00	-1.321	-2.027	100500	6.945	71.3	0.67	118.7	0
1899-10-01 00:00:00	0.09962	-1.845	100600	6.44	70.35	0.8351	90.21	0
1899-10-02 00:00:00	0.6216	0.3863	100200	9.759	91.33	1	45.05	0
1899-10-03 00:00:00	0.473	-0.3946	100500	9.762	90.65	0.8455	83.11	4.313e-09
1899-10-04 00:00:00	0.2014	-2.128	100500	11.1	93.17	0.9825	56.35	7.501e-09
1899-10-05 00:00:00	-0.5842	-1.91	100300	9.921	86.65	1	45.89	0
1899-10-06 00:00:00	-0.5103	1.071	99700	8.805	85.13	0.9643	58.62	3.117e-08
1899-10-07 00:00:00	2.39	-0.3859	99460	10.61	78.79	0.6588	104.2	9.832e-09
1899-10-08 00:00:00	2.278	5.656	98650	10.84	79.69	0.8734	70.54	1.703e-07
1899-10-09 00:00:00	7.017	4.084	99250	9.571	74.71	0.7736	84.72	7.166e-08
1899-10-10 00:00:00	3.131	4.311	99120	10.72	85.86	0.8744	67.59	1.353e-07
1899-10-11 00:00:00	4.554	1.12	99130	8.736	78.77	0.7043	90.6	7.698e-08
1899-10-12 00:00:00	2.116	1.565	99000	9.119	89.78	0.8211	73.03	1.43e-07
1899-10-13 00:00:00	0.5948	0.5092	99000	7.949	77.03	0.7996	75.58	4.47e-08
1899-10-14 00:00:00	3.091	0.5523	97690	9.741	87.6	0.8369	68.13	2.084e-07
1899-10-15 00:00:00	4.081	0.08318	98500	8.791	84.57	1	38.12	6.637e-08
1899-10-16 00:00:00	3.458	-1.773	100100	7.918	77.24	0.7839	73.45	3.404e-08
1899-10-17 00:00:00	1.441	2.168	100100	8.032	89.98	1	28.76	1.424e-07
1899-10-18 00:00:00	1.361	-3.357	99670	8.582	76.5	0.6494	85.32	3.725e-09
1899-10-19 00:00:00	1.648	-0.06575	99740	6.596	86.96	1	31.97	3.405e-08
1899-10-20 00:00:00	1.502	-0.7157	99890	8.728	80.34	0.6701	79.81	4.342e-09
1899-10-21 00:00:00	1.23	1.376	99490	9.971	89.1	1	28.33	1.713e-07
1899-10-22 00:00:00	2.086	1.289	99660	9.169	81.7	0.6967	73.94	9.61e-09
1899-10-23 00:00:00	-4.37	2.504	98750	9.525	94.37	1	22.69	3.322e-07
